tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes
tt0022599,À Nous la Liberté,1931,83,"Comedy,Musical",7.4,5019
tt0022626,American Madness,1932,75,"Drama,Mystery",7.4,2314
tt0022628,The Animal Kingdom,1932,85,"Comedy,Drama,Romance",6.3,1340
tt0022639,Arsène Lupin,1932,84,"Crime,Mystery,Romance",6.9,1316
tt0022651,Back Street,1932,93,"Drama,Mystery,Romance",7.0,1102
tt0022660,The Beast of the City,1932,86,"Crime,Drama,Film-Noir",6.7,1486
tt0022685,A Bill of Divorcement,1932,70,Drama,6.5,1929
tt0022689,Bird of Paradise,1932,80,"Adventure,Drama,Romance",6.0,1621
tt0022694,The Blue Light,1932,85,"Drama,Fantasy,Mystery",6.8,1404
tt0022698,Blonde Venus,1932,93,Drama,7.1,5825
tt0022700,Blondie of the Follies,1932,91,"Comedy,Musical",6.4,1364
tt0022718,Boudu Saved from Drowning,1932,85,Comedy,7.2,6278
tt0022725,Broken Lullaby,1932,76,Drama,7.5,1574
tt0022735,The Cabin in the Cotton,1932,78,Drama,6.6,1920
tt0022753,Chandu the Magician,1932,71,"Action,Adventure,Comedy",6.2,1181
tt0022775,Frisco Jenny,1932,73,"Crime,Drama,Music",6.8,1204
tt0022787,Wooden Crosses,1932,115,"Drama,War",7.7,1720
tt0022792,The Crowd Roars,1932,85,"Action,Drama,Sport",6.2,1485
tt0022802,The Dark Horse,1932,75,"Comedy,Romance",6.7,1381
tt0022827,Doctor X,1932,76,"Comedy,Crime,Horror",6.4,4331
tt0022834,Downstairs,1932,77,"Drama,Romance",7.0,1887
tt0022835,Dr. Jekyll and Mr. Hyde,1931,98,"Horror,Sci-Fi",7.6,16099
tt0022854,Emma,1932,72,Drama,6.9,1154
tt0022867,Ecstasy,1933,82,"Drama,Romance",6.6,2825
tt0022877,Fanny,1932,125,"Comedy,Drama",7.8,1976
tt0022879,A Farewell to Arms,1932,80,"Drama,Romance,War",6.4,6954
tt0022905,Forbidden,1932,85,"Drama,Romance",6.9,1778
tt0022913,Freaks,1932,64,"Drama,Horror",7.8,51285
tt0022958,Grand Hotel,1932,112,"Drama,Romance",7.3,21106
tt0022991,Hell's House,1932,72,Drama,5.8,1477
tt0023027,Horse Feathers,1932,68,"Comedy,Family,Musical",7.5,13557
tt0023028,Hot Saturday,1932,73,"Drama,Romance",6.5,1396
tt0023042,I Am a Fugitive from a Chain Gang,1932,92,"Crime,Drama,Film-Noir",8.2,14644
tt0023049,If I Had a Million,1932,88,"Comedy,Drama",6.9,2345
tt0023074,Jewel Robbery,1932,68,"Comedy,Crime,Romance",7.2,2676
tt0023101,Kongo,1932,86,"Drama,Horror",6.5,1143
tt0023125,Lawyer Man,1932,72,"Drama,Romance",6.5,1125
tt0023158,Love Me Tonight,1932,104,"Comedy,Musical,Romance",7.5,4700
tt0023181,The Man Who Played God,1932,80,"Drama,Romance",6.8,1282
tt0023194,The Mask of Fu Manchu,1932,69,"Adventure,Horror,Sci-Fi",6.2,3816
tt0023196,Mata Hari,1931,89,"Crime,Drama,Romance",6.6,3987
tt0023202,Me and My Gal,1932,79,"Comedy,Drama,Romance",6.6,1431
tt0023213,Merrily We Go to Hell,1932,83,"Comedy,Drama,Romance",6.9,1977
tt0023225,Million Dollar Legs,1932,64,"Comedy,Sport",6.8,1476
tt0023236,The Monster Walks,1932,57,"Horror,Mystery",4.1,1109
tt0023238,The Most Dangerous Game,1932,63,"Action,Adventure,Horror",7.1,14246
tt0023241,Movie Crazy,1932,84,"Comedy,Family,Romance",7.1,1682
tt0023245,The Mummy,1932,73,"Fantasy,Horror",7.0,30580
tt0023249,Murders in the Rue Morgue,1932,61,"Crime,Horror,Mystery",6.3,5365
tt0023266,Night After Night,1932,73,"Comedy,Drama",6.7,1085
tt0023277,No Man of Her Own,1932,85,"Comedy,Drama,Romance",6.6,1717
tt0023285,Number 17,1932,66,"Crime,Mystery,Thriller",5.7,5525
tt0023293,The Old Dark House,1932,72,"Adventure,Comedy,Drama",7.0,13351
tt0023303,One Hour with You,1932,78,"Comedy,Musical,Romance",7.1,2976
tt0023305,One Way Passage,1932,67,"Comedy,Drama,Romance",7.5,4499
tt0023312,Pack Up Your Troubles,1932,68,"Comedy,War",7.2,2693
tt0023327,Penguin Pool Murder,1932,70,"Comedy,Drama,Mystery",6.9,1427
tt0023349,Polly of the Circus,1932,69,"Drama,Romance",6.1,1240
tt0023362,The Purchase Price,1932,68,"Comedy,Drama",6.4,1870
tt0023369,Rain,1932,94,Drama,6.9,3069
tt0023374,Rasputin and the Empress,1932,121,"Biography,Drama,History",6.5,1224
tt0023382,Red Dust,1932,83,"Comedy,Drama,Romance",7.2,4994
tt0023385,Red-Headed Woman,1932,79,"Comedy,Drama,Romance",7.0,3642
tt0023394,The Rich Are Always with Us,1932,71,"Comedy,Drama,Romance",6.2,1180
tt0023395,East of Shanghai,1931,83,"Comedy,Drama,Romance",5.7,5007
tt0023427,Scarface,1932,93,"Action,Crime,Drama",7.7,30910
tt0023458,Shanghai Express,1932,82,"Adventure,Drama,Film-Noir",7.3,10688
tt0023470,The Sign of the Cross,1932,125,"Drama,History",6.8,2753
tt0023488,Smilin' Through,1932,98,"Drama,Romance",6.9,1583
tt0023491,So Big!,1932,81,"Drama,Romance",6.8,1836
tt0023498,Speak Easily,1932,82,Comedy,5.8,1184
tt0023551,Tarzan the Ape Man,1932,100,"Action,Adventure,Romance",6.9,8328
tt0023556,Taxi,1931,69,"Crime,Drama,Romance",6.6,1570
tt0023563,The Testament of Dr. Mabuse,1933,122,"Crime,Mystery,Thriller",7.9,13745
tt0023582,Thirteen Women,1932,73,"Crime,Drama,Horror",6.2,1908
tt0023590,Three on a Match,1932,63,"Crime,Drama,Romance",7.1,4446
tt0023594,Tiger Shark,1932,77,"Drama,Romance",6.4,1113
tt0023622,Trouble in Paradise,1932,83,"Comedy,Crime,Romance",7.9,16418
tt0023629,Two Seconds,1932,67,"Crime,Drama,Thriller",6.9,1314
tt0023634,"I Was Born, But...",1932,90,"Comedy,Drama",7.9,6310
tt0023642,Union Depot,1932,67,"Comedy,Drama,Romance",7.0,1204
tt0023649,Vampyr,1932,75,"Fantasy,Horror",7.4,20839
tt0023686,What Price Hollywood?,1932,88,"Drama,Romance",7.0,2621
tt0023694,White Zombie,1932,69,Horror,6.2,11785
tt0023731,"20,000 Years in Sing Sing",1932,78,"Crime,Drama,Film-Noir",6.8,2985
tt0023753,Alice in Wonderland,1933,76,"Adventure,Family,Fantasy",6.3,2667
tt0023775,Baby Face,1933,71,"Drama,Romance",7.5,8340
tt0023786,Bed of Roses,1933,67,"Comedy,Drama,Romance",6.4,1045
tt0023814,The Bitter Tea of General Yen,1932,88,"Drama,Romance,War",6.9,4386
tt0023825,Bombshell,1933,96,"Comedy,Drama,Mystery",7.1,3225
tt0023856,Bureau of Missing Persons,1933,73,"Comedy,Crime,Drama",6.5,1396
tt0023871,A Song of Lisbon,1933,85,"Comedy,Musical",7.7,1543
tt0023876,Cavalcade,1933,112,"Drama,Romance,War",5.8,6078
tt0023891,Christopher Strong,1933,78,"Action,Adventure,Drama",6.3,1703
tt0023911,Counsellor at Law,1933,82,"Comedy,Drama",7.5,1536
tt0023926,Dancing Lady,1933,92,"Comedy,Musical,Romance",6.8,2716
tt0023935,The Death Kiss,1932,75,"Comedy,Crime,Drama",6.0,1454
tt0023937,Passing Fancy,1933,100,Drama,7.2,1498
tt0023940,Design for Living,1933,91,"Comedy,Mystery,Romance",7.4,7902
tt0023943,The Devil's Brother,1933,90,"Comedy,Musical",7.1,2111
tt0023948,Dinner at Eight,1933,111,Drama,7.5,9157
tt0023960,Double Harness,1933,69,"Comedy,Drama",6.8,1309
tt0023969,Duck Soup,1933,69,"Comedy,Musical",7.7,63291
tt0023973,The Eagle and the Hawk,1933,73,"Action,Drama,War",7.0,1413
tt0023985,The Emperor Jones,1933,72,"Drama,Music",6.4,1280
tt0023986,Employees' Entrance,1933,75,"Drama,Romance",7.2,1658
tt0023993,Ex-Lady,1933,67,"Comedy,Drama",6.4,1709
tt0024008,Female,1933,60,"Comedy,Drama,Romance",6.7,1941
tt0024025,Flying Down to Rio,1933,89,"Comedy,Musical,Romance",6.6,4082
tt0024028,Footlight Parade,1933,104,"Comedy,Musical,Romance",7.5,6166
tt0024034,42nd Street,1933,89,"Comedy,Drama,Musical",7.3,13158
tt0024044,Gabriel Over the White House,1933,86,"Drama,Fantasy,Romance",6.4,1406
tt0024055,The Ghoul,1933,77,"Action,Drama,Horror",5.8,3309
tt0024067,Going Hollywood,1933,78,"Musical,Romance",6.1,1923
tt0024069,Gold Diggers of 1933,1933,97,"Comedy,Drama,Musical",7.7,9290
tt0024087,Hans Westmar,1933,95,Biography,5.8,1483
tt0024115,Heroes for Sale,1933,76,"Drama,Romance,War",7.4,2547
tt0024120,Dragnet Girl,1933,100,"Crime,Drama,Romance",6.9,1111
tt0024127,Our Flags Lead Us Forward,1933,87,Drama,5.5,1831
tt0024130,Hold Your Man,1933,87,"Crime,Drama,Romance",6.9,1863
tt0024166,I'm No Angel,1933,87,"Comedy,Music,Romance",6.9,4028
tt0024183,International House,1933,68,Comedy,6.9,1483
tt0024184,The Invisible Man,1933,71,"Horror,Sci-Fi",7.6,40575
tt0024188,Island of Lost Souls,1932,70,"Film-Noir,Horror,Sci-Fi",7.4,11134
tt0024210,The Kennel Murder Case,1933,73,"Crime,Drama,Mystery",6.8,4152
tt0024216,King Kong,1933,100,"Adventure,Horror",7.9,92018
tt0024238,Ladies They Talk About,1933,69,Drama,6.6,1855
tt0024239,Lady Killer,1933,76,"Comedy,Crime,Mystery",7.0,1935
tt0024240,Lady for a Day,1933,96,"Comedy,Drama",7.4,4733
tt0024252,Playing at Love,1933,88,"Drama,Romance",7.5,1559
tt0024262,The Little Giant,1933,76,"Comedy,Crime,Romance",7.0,1461
tt0024264,Little Women,1933,115,"Drama,Family,Romance",7.2,8034
tt0024302,Man's Castle,1933,75,"Drama,Romance",7.1,1861
tt0024314,The Mayor of Hell,1933,90,"Crime,Drama,Romance",6.9,1877
tt0024334,Midnight Mary,1933,74,"Crime,Drama,Romance",7.0,1687
tt0024353,Morning Glory,1933,74,"Drama,Romance",6.4,3317
tt0024360,Murders in the Zoo,1933,62,"Crime,Horror",6.4,1820
tt0024368,Mystery of the Wax Museum,1933,77,"Horror,Mystery,Thriller",6.8,6926
tt0024402,Outskirts,1933,98,"Drama,War",7.0,1143
tt0024426,Parachute Jumper,1933,72,Drama,6.4,1321
tt0024433,Peg o' My Heart,1933,87,"Drama,Romance",6.5,1529
tt0024435,Penthouse,1933,90,"Crime,Mystery,Romance",6.8,1388
tt0024450,Picture Snatcher,1933,77,"Crime,Drama",7.0,1766
tt0024471,Private Detective 62,1933,66,Drama,6.7,1081
tt0024473,The Private Life of Henry VIII,1933,97,"Biography,Drama,History",7.0,4965
tt0024475,The Prizefighter and the Lady,1933,102,"Comedy,Crime,Romance",6.3,1087
tt0024481,Queen Christina,1933,99,"Biography,Drama,History",7.5,8755
tt0024500,Riders of Destiny,1933,53,"Music,Romance,Western",5.4,1214
tt0024516,Sagebrush Trail,1933,54,"Drama,Western",5.4,1413
tt0024538,Secret of the Blue Room,1933,66,"Crime,Drama,Horror",6.4,1200
tt0024548,She Done Him Wrong,1933,66,"Comedy,Drama,History",6.3,7137
tt0024554,A Shriek in the Night,1933,66,"Crime,Mystery,Romance",5.3,1107
tt0024593,Son of Kong,1933,70,"Adventure,Family,Sci-Fi",5.6,5415
tt0024601,Sons of the Desert,1933,68,"Comedy,Family",7.5,9716
tt0024610,State Fair,1933,99,"Comedy,Drama,Romance",6.7,1152
tt0024617,The Story of Temple Drake,1933,70,"Crime,Drama",7.1,1907
tt0024625,A Study in Scarlet,1933,72,"Mystery,Thriller",5.6,1217
tt0024675,Today We Live,1933,113,"Drama,Romance,War",5.9,1409
tt0024676,Woman of Tokyo,1933,47,Drama,7.0,1066
tt0024684,Topaze,1933,78,"Comedy,Drama",6.7,1049
tt0024727,The Vampire Bat,1933,65,"Drama,Horror,Mystery",5.7,3099
tt0024747,Strauss' Great Waltz,1934,80,"Biography,Music,Romance",5.7,1746
tt0024763,When Ladies Meet,1933,85,"Comedy,Romance",6.8,1140
tt0024772,Wild Boys of the Road,1933,68,"Adventure,Drama",7.5,2395
tt0024785,The Working Man,1933,78,"Comedy,Drama,Romance",7.3,1288
tt0024803,Zero for Conduct,1933,47,Drama,7.2,9482
tt0024805,'Neath the Arizona Skies,1934,52,"Drama,Western",5.0,1156
tt0024831,Anne of Green Gables,1934,78,"Comedy,Drama,Family",7.0,1459
tt0024844,L'Atalante,1934,89,"Comedy,Drama,Romance",7.7,17701
tt0024852,March of the Wooden Soldiers,1934,77,"Comedy,Family,Fantasy",7.1,7621
tt0024854,"Baby, Take a Bow",1934,76,"Comedy,Drama,Music",6.4,1060
tt0024865,The Barretts of Wimpole Street,1934,109,"Biography,Drama,Romance",6.9,2152
tt0024890,The Big Shakedown,1934,64,"Crime,Drama",6.2,1130
tt0024894,The Black Cat,1934,65,"Crime,Horror,Romance",6.9,13199
tt0024902,Blue Steel,1934,52,"Drama,Western",5.3,1783
tt0024906,Born to Be Bad,1934,62,"Drama,Romance",6.2,1273
tt0024914,Bright Eyes,1934,85,"Comedy,Drama,Family",7.2,2533
tt0024916,Broadway Bill,1934,104,"Comedy,Drama",6.7,1172
tt0024958,The Case of the Howling Dog,1934,74,"Adventure,Comedy,Crime",6.9,1031
tt0024961,The Cat's-Paw,1934,102,Comedy,6.6,1385
tt0024963,Chained,1934,76,"Drama,Romance",6.3,1173
tt0024966,Chapayev,1934,93,"Biography,Drama,History",7.0,1461
tt0024968,Charlie Chan in London,1934,79,"Crime,Drama,Mystery",6.9,2190
tt0024989,The Clairvoyant,1935,81,"Drama,Mystery,Romance",6.6,1215
tt0024991,Cleopatra,1934,100,"Biography,Drama,History",6.8,4692
tt0025004,The Count of Monte Cristo,1934,113,"Action,Adventure,Drama",7.4,3314
tt0025028,Dames,1934,91,"Comedy,Music,Musical",7.0,2465
tt0025037,Death Takes a Holiday,1934,79,"Drama,Fantasy,Romance",6.9,2458
tt0025091,Evelyn Prentice,1934,79,"Drama,Mystery,Romance",6.9,1881
tt0025101,Fashions of 1934,1934,78,"Comedy,Drama,Musical",6.6,2034
tt0025129,Fog Over Frisco,1934,68,"Crime,Mystery,Romance",6.6,1763
tt0025132,Forsaking All Others,1934,83,"Comedy,Drama,Romance",6.4,1617
tt0025161,Gambling Lady,1934,66,"Drama,Mystery",6.5,1181
tt0025164,The Gay Divorcee,1934,107,"Comedy,Musical,Romance",7.4,8778
tt0025173,The Girl from Missouri,1934,75,"Comedy,Drama,Romance",6.6,1439
tt0025228,Heat Lightning,1934,63,"Crime,Drama",7.1,1063
tt0025238,Here Comes the Navy,1934,87,"Comedy,Drama,Romance",6.2,1177
tt0025263,Hollywood Party,1934,68,"Comedy,Musical",6.0,1102
tt0025272,The House of Rothschild,1934,88,"Biography,Drama,History",6.5,1348
tt0025273,Housewife,1934,69,"Drama,Romance",6.1,1146
tt0025301,Imitation of Life,1934,111,"Comedy,Drama,Romance",7.5,5733
tt0025316,It Happened One Night,1934,105,"Comedy,Romance",8.1,113960
tt0025318,It's a Gift,1934,68,Comedy,7.1,5826
tt0025330,Jimmy the Gent,1934,67,"Comedy,Crime,Drama",6.6,2049
tt0025335,Judge Priest,1934,80,"Comedy,Drama,Romance",6.2,2566
tt0025373,The Lawless Frontier,1934,59,"Drama,Western",5.1,1159
tt0025397,Liliom,1934,118,"Drama,Fantasy",6.8,1277
tt0025410,Little Miss Marker,1934,80,"Adventure,Comedy,Drama",6.9,1407
tt0025423,The Lost Patrol,1934,73,"Action,Adventure,Drama",6.8,3645
tt0025440,The Lucky Texan,1934,55,"Action,Adventure,Drama",5.6,1388
tt0025452,The Man Who Knew Too Much,1934,75,"Crime,Mystery,Thriller",6.7,21575
tt0025455,The Man from Utah,1934,51,"Drama,Western",5.1,1274
tt0025456,Man of Aran,1934,76,"Documentary,Drama",7.2,2359
tt0025461,Mandalay,1934,65,Drama,6.6,1137
tt0025464,Manhattan Melodrama,1934,93,"Crime,Drama,Romance",7.1,4882
tt0025465,Maniac,1934,51,"Horror,Sci-Fi",3.7,2732
tt0025480,Bad Seed,1934,77,"Comedy,Drama,Romance",6.1,1037
tt0025493,The Merry Widow,1934,99,"Comedy,Musical,Romance",7.2,3313
tt0025499,Midnight,1934,76,"Crime,Drama,Film-Noir",5.5,1274
tt0025509,Les Misérables,1934,281,Drama,8.3,1991
tt0025536,Music in the Air,1934,85,"Comedy,Musical,Romance",6.0,1028
tt0025580,Now and Forever,1934,81,"Crime,Drama,Romance",6.5,1183
tt0025586,Of Human Bondage,1934,83,"Drama,Film-Noir,Romance",7.0,8513
tt0025590,The Old Fashioned Way,1934,71,Comedy,7.3,1150
tt0025607,Operator 13,1934,85,"Drama,History,Musical",5.9,1512
tt0025610,Our Daily Bread,1934,80,"Drama,Romance",7.0,2222
tt0025617,The Painted Veil,1934,85,"Drama,Romance",6.5,1750
tt0025699,Randy Rides Alone,1934,52,"Action,Drama,Mystery",5.3,1218
tt0025718,The Richest Girl in the World,1934,76,"Comedy,Romance",6.3,1029
tt0025740,Sadie McKee,1934,93,"Drama,Romance",6.9,1658
tt0025746,The Scarlet Empress,1934,104,"Drama,History,Romance",7.5,7325
tt0025748,The Scarlet Pimpernel,1934,97,"Adventure,Drama",7.3,4822
tt0025791,Everybody's Woman,1934,89,Drama,7.3,1020
tt0025830,The Star Packer,1934,53,"Action,Drama,Mystery",5.1,1310
tt0025862,Tarzan and His Mate,1934,104,"Action,Adventure,Romance",7.2,5638
tt0025878,The Thin Man,1934,91,"Comedy,Crime,Mystery",7.9,32958
tt0025880,Thirty Day Princess,1934,74,"Comedy,Romance",6.7,1134
tt0025898,Toni,1935,84,"Crime,Drama,Romance",7.2,2132
tt0025903,The Trail Beyond,1934,54,"Drama,Western",5.3,1016
tt0025907,Treasure Island,1934,110,"Adventure,Family",7.1,3210
tt0025913,Triumph of the Will,1935,110,"Documentary,History",7.1,18511
tt0025919,Twentieth Century,1934,91,"Comedy,Romance",7.3,7381
tt0025929,A Story of Floating Weeds,1934,86,Drama,7.6,3533
tt0025946,Moscow Laughs,1934,96,"Comedy,Musical",6.9,1096
tt0025948,Viva Villa!,1934,115,"Biography,Western",6.3,1606
tt0025969,West of the Divide,1934,54,"Action,Adventure,Drama",5.3,1083
tt0026017,You're Telling Me!,1934,66,Comedy,7.4,1200
tt0026029,The 39 Steps,1935,86,"Crime,Mystery,Thriller",7.6,62340
tt0026043,After Office Hours,1935,72,"Comedy,Crime,Drama",6.4,1062
tt0026056,Alice Adams,1935,99,"Comedy,Drama,Romance",6.9,4612
tt0026071,Anna Karenina,1935,95,"Drama,Romance",7.0,5841
tt0026073,Annie Oakley,1935,90,"Biography,Drama,Western",6.6,1914
tt0026097,Barbary Coast,1935,91,"Adventure,Drama,Romance",6.8,2085
tt0026104,Becky Sharp,1935,84,"Drama,Romance,War",5.8,1320
tt0026121,Black Fury,1935,94,"Crime,Drama,Romance",6.5,1089
tt0026123,The Black Room,1935,68,Horror,6.9,2323
tt0026126,Bonnie Scotland,1935,80,Comedy,6.7,2131
tt0026129,Bordertown,1935,90,"Crime,Drama,Film-Noir",6.6,2027
tt0026138,Bride of Frankenstein,1935,75,"Drama,Horror,Sci-Fi",7.8,53948
tt0026144,Broadway Melody of 1936,1935,101,"Comedy,Musical,Romance",6.7,2060
tt0026164,Call of the Wild,1935,95,"Adventure,Drama,Family",6.8,2594
tt0026174,Captain Blood,1935,119,"Action,Adventure,History",7.7,16272
tt0026184,The Case of the Curious Bride,1935,80,"Comedy,Crime,Drama",6.6,1181
tt0026197,Charlie Chan in Egypt,1935,73,"Crime,Drama,Mystery",6.6,2187
tt0026198,Charlie Chan in Paris,1935,72,Mystery,7.1,1773
tt0026199,Charlie Chan in Shanghai,1935,71,"Crime,Drama,Mystery",6.9,1622
tt0026205,China Seas,1935,87,"Action,Adventure,Drama",6.9,3023
tt0026246,Crime and Punishment,1935,88,"Crime,Drama",6.9,2270
tt0026249,The Crusades,1935,125,"Adventure,Drama,History",6.5,1316
tt0026252,Curly Top,1935,75,"Family,Musical,Romance",6.8,2130
tt0026261,Dangerous,1935,79,"Drama,Romance",6.8,3780
tt0026266,David Copperfield,1935,130,"Adventure,Drama,Family",7.3,4807
tt0026267,The Dawn Rider,1935,53,"Drama,Western",5.1,1340
tt0026273,The Desert Trail,1935,54,Western,5.2,1048
tt0026276,The Devil Is a Woman,1935,79,"Comedy,Drama,Romance",6.9,4012
tt0026388,Front Page Woman,1935,82,"Comedy,Romance",6.5,1766
tt0026393,'G' Men,1935,85,"Crime,Drama,Film-Noir",7.1,4413
tt0026406,The Ghost Goes West,1935,95,"Comedy,Fantasy,Horror",6.7,2171
tt0026413,The Girl from 10th Avenue,1935,69,Drama,6.7,1440
tt0026421,Gold Diggers of 1935,1935,95,"Comedy,Musical,Romance",6.9,2993
tt0026424,The Good Fairy,1935,98,"Comedy,Romance",7.5,1655
tt0026452,Hands Across the Table,1935,80,"Comedy,Romance",6.9,2175
tt0026519,If You Could Only Cook,1935,72,"Comedy,Romance",7.0,1441
tt0026529,The Informer,1935,91,"Crime,Drama",7.4,7286
tt0026564,Carnival in Flanders,1935,95,"Comedy,History,Romance",7.4,1421
tt0026605,The Last Days of Pompeii,1935,96,"Adventure,Drama",6.4,1253
tt0026641,The Littlest Rebel,1935,73,"Comedy,Drama,Family",6.7,1701
tt0026643,The Lives of a Bengal Lancer,1935,109,"Adventure,Drama,War",7.0,3289
tt0026663,Mad Love,1935,68,"Horror,Romance,Sci-Fi",7.2,5943
tt0026667,Magnificent Obsession,1935,112,"Drama,Romance",6.8,1151
tt0026676,Man on the Flying Trapeze,1935,66,"Comedy,Crime,Mystery",7.5,1367
tt0026685,Mark of the Vampire,1935,60,"Horror,Mystery",6.2,5637
tt0026714,A Midsummer Night's Dream,1935,133,"Comedy,Fantasy,Romance",6.8,3939
tt0026725,Les Misérables,1935,108,"Drama,History,Romance",7.6,3972
tt0026739,The Murder Man,1935,69,"Crime,Drama,Mystery",6.8,1306
tt0026752,Mutiny on the Bounty,1935,132,"Adventure,Biography,Drama",7.6,25206
tt0026759,Phantom Ship,1935,62,"Drama,Horror,Mystery",5.4,1079
tt0026768,Naughty Marietta,1935,105,"Drama,Musical,Romance",6.5,1568
tt0026778,A Night at the Opera,1935,96,"Comedy,Music,Musical",7.8,35090
tt0026840,Page Miss Glory,1935,93,"Comedy,Romance",6.7,1422
tt0026846,Paradise Canyon,1935,52,"Action,Drama,Western",5.1,1037
tt0026866,Peter Ibbetson,1935,85,"Drama,Fantasy,Romance",6.9,2608
tt0026912,The Raven,1935,61,"Crime,Horror",6.8,6732
tt0026914,Reckless,1935,97,"Comedy,Drama,Musical",6.4,1558
tt0026922,Rendezvous,1935,94,"Comedy,War",6.6,1068
tt0026932,Riffraff,1935,94,"Crime,Drama,Romance",6.2,1115
tt0026942,Roberta,1935,106,"Comedy,Musical,Romance",7.0,3703
tt0026955,Ruggles of Red Gap,1935,90,"Comedy,Mystery,Romance",7.6,4571
tt0026972,Scrooge,1935,78,"Drama,Family,Fantasy",6.4,2660
tt0026983,She,1935,101,"Adventure,Fantasy,Romance",6.4,1954
tt0027029,Special Agent,1935,76,"Drama,Mystery,Romance",6.4,1214
tt0027040,Star of Midnight,1935,90,"Comedy,Mystery,Romance",6.7,1817
tt0027042,Steamboat Round the Bend,1935,82,"Comedy,Drama,Romance",6.9,1367
tt0027067,Sylvia Scarlett,1935,95,"Comedy,Drama,Romance",6.2,4604
tt0027075,A Tale of Two Cities,1935,128,"Drama,History,Romance",7.8,6399
tt0027076,Sazen Tange and the Pot Worth a Million Ryo,1935,92,"Comedy,Drama",7.7,1252
tt0027087,Texas Terror,1935,51,"Drama,Western",5.1,1070
tt0027118,An Inn in Tokyo,1935,80,Drama,7.4,1683
tt0027125,Top Hat,1935,101,"Comedy,Musical,Romance",7.7,20932
tt0027189,The Wedding Night,1935,83,"Drama,Romance",6.6,1086
tt0027194,Werewolf of London,1935,75,"Drama,Fantasy,Horror",6.3,6602
tt0027214,The Whole Town's Talking,1935,93,"Comedy,Crime,Drama",7.3,3347
tt0027260,After the Thin Man,1936,112,"Comedy,Crime,Mystery",7.6,12274
tt0027286,The Amazing Adventure,1936,61,"Comedy,Drama,Romance",6.3,2208
tt0027300,Anthony Adverse,1936,141,"Adventure,Drama,Romance",6.3,2060
tt0027307,Mr. Thank You,1936,76,"Comedy,Drama",7.3,1307
tt0027336,The Lower Depths,1936,90,"Crime,Drama,Romance",7.5,3719
tt0027342,They Were Five,1936,100,Drama,7.5,1442
tt0027357,Big Brown Eyes,1936,77,"Comedy,Crime,Mystery",6.5,1191
tt0027367,Black Legion,1937,83,"Crime,Drama,Film-Noir",6.9,3961
tt0027376,The Bohemian Girl,1936,71,"Comedy,Musical",6.6,2264
tt0027387,Born to Dance,1936,106,"Comedy,Musical,Romance",6.7,1985
tt0027407,Bullets or Ballots,1936,82,"Crime,Drama,Film-Noir",7.0,3555
tt0027413,Cain and Mabel,1936,90,"Comedy,Musical,Mystery",6.3,2077
